xflr5 v6.58

NACA 2412 - 21
Reynolds =,  500000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.057, -0.452, -0.153,  0.836,  0.026, 0.0107,-5.6165
Cpi,Cpv
 0.3706, 0.8666
 0.6477, 0.9905
 0.9129, 0.9294
 0.9904, 0.5216
 0.7482,-0.1762
 0.3521,-0.7570
 0.0382,-1.0372
-0.1451,-1.0971
-0.2363,-1.0616
-0.2737,-0.9871
-0.2812,-0.9024
-0.2722,-0.8187
-0.2539,-0.7400
-0.2304,-0.6682
-0.2040,-0.6040
-0.1759,-0.5484
-0.1469,-0.5011
-0.1174,-0.4608
-0.0878,-0.4254
-0.0582,-0.3683
-0.0289,-0.2523
 0.0003,-0.2037
 0.0291,-0.1683
 0.0575,-0.1342
 0.0856,-0.1001
 0.1131,-0.0661
 0.1402,-0.0326
 0.1666, 0.0000
 0.1911, 0.0308
 0.2145, 0.0609
 0.2428, 0.0952
 0.2730, 0.1320
 0.3056, 0.1716
 0.3409, 0.2146
 0.3798, 0.2619
 0.4242, 0.3138
 0.4770, 0.3691
 0.5467, 0.4219
 0.6522, 0.4627
 0.8525, 0.4746
 0.7327, 0.4730
 0.5705, 0.4495
 0.5082, 0.4023
 0.4597, 0.3468
 0.4235, 0.2933
 0.3944, 0.2443
 0.3707, 0.1993
 0.3515, 0.1569
 0.3366, 0.1154
 0.3262, 0.0733
 0.3218, 0.0291
 0.3263,-0.0206
 0.3471,-0.0723
 0.4461,-0.1638


Reynolds =,  500000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -7.000,    0.049,  0.497, -0.204,  0.838,  0.260, 0.0230,-0.7287
Cpi,Cpv
 0.4490,-0.1667
 0.2308,-0.1741
 0.1253,-0.1880
 0.0266,-0.2073
-0.0638,-0.2325
-0.1526,-0.2650
-0.2427,-0.3074
-0.3373,-0.3649
-0.4399,-0.4496
-0.5558,-0.6251
-0.6933,-0.6212
-0.8751,-0.6145
-1.1110,-0.6031
-1.8649,-0.5800
-2.5542,-0.5701
-2.7716,-0.6128
-2.2318,-0.6801
-1.5274,-0.6232
-1.2585,-0.5943
-1.1276,-0.5771
-1.0512,-0.5669
-1.0016,-0.5608
-0.9682,-0.5573
-0.9453,-0.5558
-0.9299,-0.5559
-0.9204,-0.5575
-0.9156,-0.5605
-0.9218,-0.5669
-0.9244,-0.5695
-0.9216,-0.5671
-0.9168,-0.5614
-0.9100,-0.5524
-0.9012,-0.5401
-0.8903,-0.5243
-0.8771,-0.5050
-0.8616,-0.4819
-0.8434,-0.4547
-0.8224,-0.4231
-0.7985,-0.3868
-0.7713,-0.3451
-0.7404,-0.2975
-0.7052,-0.2430
-0.6649,-0.1804
-0.6181,-0.1080
-0.5626,-0.0231
-0.4948, 0.0767
-0.4089, 0.1982
-0.2956, 0.3425
-0.1398, 0.5206
 0.0797, 0.7217
 0.3811, 0.9185
 0.7351, 0.9974
 0.9813, 0.7847
 0.9262, 0.2584
 0.6413,-0.2677
 0.3512,-0.5808
 0.1485,-0.7034
 0.0255,-0.7287
-0.0440,-0.7051
-0.0800,-0.6619
-0.0954,-0.6112
-0.0977,-0.5588
-0.0917,-0.5073
-0.0801,-0.4577
-0.0647,-0.4105
